repro_id,repro_path,pattern_prefix,raw_sol_gap,launch_adjusted_gap_1us,launch_adjusted_gap_3us,launch_adjusted_gap_5us,best_compile_us,memcopy_sol_us,n_kernels,excess_us_vs_launch_adjusted_sol_3us,priority_score_3us,models,top_ops,launch_adjusted_priority_rank_3us
sum_sum_6a14a9c9ba88,repros/canonical/sum_sum_6a14a9c9ba88/repro.py,sum_sum,6.7033370978534865,6.489337068716206,6.099867803308229,5.754501046774489,1626.1759996414185,242.5920069217682,8,1359.5839927196503,3731.894211125526,timm_adv_inception_v3_train;timm_inception_v3_train,aten.unsqueeze.default:16;aten.mul.Tensor:11;aten.sub.Tensor:4;aten.clone.default:3;aten.reshape.default:3;aten.squeeze.dims:2;aten.sum.dim_IntList:2;aten.add.Tensor:1;aten.full.default:1;aten.le.Scalar:1;aten.relu.default:1;aten.scatter_add.default:1,11
amax_sum_3ed297ef02cd,repros/canonical/amax_sum_3ed297ef02cd/repro.py,amax_sum,2.8106258178948758,2.808366777454989,2.803859573313087,2.7993668133939327,3494.080066680908,1243.1679964065552,1,2247.912070274353,3351.392770650962,genai_SoftmaxForward_000,prims.convert_element_type.default:2;aten.amax.default:1;aten.div.Tensor:1;aten.exp.default:1;aten.sub.Tensor:1;aten.sum.dim_IntList:1,12
amax_sum_sum_1bad0f362efd,repros/canonical/amax_sum_sum_1bad0f362efd/repro.py,amax_sum_sum,3.5895372753181847,3.578134389011822,3.555544585615293,3.5332382247654444,2252.7360916137695,627.5839805603027,2,1619.1521110534668,2985.389228541768,genai_CrossEntropyBackward_000,aten.full.default:2;aten.sub.Tensor:2;aten.where.self:2;prims.convert_element_type.default:2;aten.amax.default:1;aten.exp.default:1;aten.gather.default:1;aten.log.default:1;aten.ne.Scalar:1;aten.neg.default:1;aten.squeeze.dim:1;aten.sum.default:1,13
amax_sum_f0661488d68c,repros/canonical/amax_sum_f0661488d68c/repro.py,amax_sum,3.5572208538493966,3.5515429639108995,3.540241387887368,3.529011510541218,2225.055932998657,625.5040168762207,1,1596.5519161224365,2922.888296054479,genai_CrossEntropyForward_000,aten.full.default:2;aten.ne.Scalar:2;aten.sub.Tensor:2;aten.where.self:2;prims.convert_element_type.default:2;aten.amax.default:1;aten.exp.default:1;aten.gather.default:1;aten.log.default:1;aten.neg.default:1;aten.squeeze.dim:1;aten.sum.dim_IntList:1,14
sum_sum_a7c7ab7bfcf5,repros/canonical/sum_sum_a7c7ab7bfcf5/repro.py,sum_sum,5.586899395636584,5.430029485019737,5.141312209262046,4.881747357560848,1353.7280559539795,242.3039972782135,7,1090.424058675766,2706.4846813095714,timm_adv_inception_v3_train_001;timm_inception_v3_train_001;timm_timm_adv_inception_v3_train_train_001;timm_timm_inception_v3_train_train_001,aten.unsqueeze.default:16;aten.mul.Tensor:11;aten.sub.Tensor:4;aten.clone.default:3;aten.view.default:3;aten.squeeze.dims:2;aten.sum.dim_IntList:2;aten.add.Tensor:1;aten.full.default:1;aten.le.Scalar:1;aten.relu.default:1;aten.scatter_add.default:1,15
sum_34d3dca078b3,repros/canonical/sum_34d3dca078b3/repro.py,sum,7.57195068159605,7.361758837176337,6.974542387903857,6.626024365983285,1060.7999563217163,140.09599387645721,4,908.7039624452591,2654.019871527135,torchbench_vgg16_train_001,aten.view.default:3;aten.full.default:1;aten.scatter_add.default:1;aten.sum.dim_IntList:1;aten.where.self:1;prims._low_memory_max_pool_offsets_to_indices.default:1,16
pointwise_70c0751eb408,repros/canonical/pointwise_70c0751eb408/repro.py,pointwise,12.615120149811716,6.641714229975959,3.4112146816356255,2.2949577066782565,939.7760033607483,74.49600100517273,67,664.2800023555756,2429.326467397409,torchbench_pyhpc_isoneutral_mixing_infer_000,aten.slice.Tensor:748;aten.mul.Tensor:184;aten.slice_scatter.default:133;aten.add.Tensor:84;aten.select.int:68;aten.unsqueeze.default:58;aten.div.Tensor:42;aten.full.default:38;aten.select_scatter.default:35;aten.neg.default:34;aten.copy.default:29;aten.sub.Tensor:25,17
sum_sum_8bcd6e12dcd4,repros/canonical/sum_sum_8bcd6e12dcd4/repro.py,sum_sum,11.149567415939694,10.271372100767804,8.87352610949262,7.8105737503205965,782.4320197105408,70.17599791288376,6,694.256021797657,2415.2582657138873,torchbench_squeezenet1_1_train_001,aten.view.default:3;aten.slice.Tensor:2;aten.sum.dim_IntList:2;aten.where.self:2;aten.full.default:1;aten.scatter_add.default:1;prims._low_memory_max_pool_offsets_to_indices.default:1,18
sum_sum_sum_1627b1a3a6f6,repros/canonical/sum_sum_sum_1627b1a3a6f6/repro.py,sum_sum_sum,5.5745181871772065,5.375428256900647,5.017066381473283,4.703499739493948,1204.095959663391,216.0000056028366,8,964.0959540605545,2389.8464756766393,torchbench_pytorch_unet_train_001,aten.unsqueeze.default:16;aten.mul.Tensor:11;aten.sub.Tensor:4;aten.sum.dim_IntList:3;aten.view.default:3;aten.add.Tensor:2;aten.squeeze.dims:2;aten.full.default:1;aten.le.Scalar:1;aten.relu.default:1;aten.scatter_add.default:1;aten.slice.Tensor:1,19
sum_sum_0930bd38b7d1,repros/canonical/sum_sum_0930bd38b7d1/repro.py,sum_sum,5.220341465915666,5.0317029066969585,4.692568264908714,4.396262066253433,1253.216028213501,240.06399512290955,9,986.1520330905914,2351.128627821188,timm_adv_inception_v3_train;timm_inception_v3_train,aten.unsqueeze.default:16;aten.mul.Tensor:11;aten.add.Tensor:4;aten.sub.Tensor:4;aten.clone.default:3;aten.reshape.default:3;aten.squeeze.dims:2;aten.sum.dim_IntList:2;aten.avg_pool2d_backward.default:1;aten.full.default:1;aten.le.Scalar:1;aten.relu.default:1,20
amax_sum_4c524f75213e,repros/canonical/amax_sum_4c524f75213e/repro.py,amax_sum,9.294823130131334,7.93473783918372,6.138329038437214,5.005168814411906,867.6159977912903,93.34400296211243,16,726.2719948291779,2336.0011531482915,hf_AllenaiLongformerBase_train_002,aten.slice.Tensor:40;aten.slice_scatter.default:22;aten.permute.default:20;aten.view.default:19;aten.copy.default:12;aten.unsqueeze.default:11;aten.full.default:8;aten.select.int:8;aten.where.self:7;prims.convert_element_type.default:5;aten.expand.default:4;aten.select_scatter.default:4,21
amax_sum_amax_2a81770def44,repros/canonical/amax_sum_amax_2a81770def44/repro.py,amax_sum_amax,5.110783044183237,5.068297981759348,4.985412229056019,4.905193843061136,1219.391942024231,238.5919988155365,2,974.7999432086945,2294.2348981001924,torchbench_hf_T5_base_train_000,aten.add.Tensor:11;aten.unsqueeze.default:8;aten.mul.Tensor:7;aten.div.Tensor:6;aten.full.default:5;prims.convert_element_type.default:5;aten.expand.default:4;aten.permute.default:4;aten.view.default:4;aten.where.self:4;aten.gt.Scalar:3;aten.minimum.default:3,22
sum_b691b8dad90a,repros/canonical/sum_b691b8dad90a/repro.py,sum,3.0445718826544796,3.0357351515865,3.018214690547139,3.0008953044218876,2091.8400287628174,687.0719790458679,2,1398.7680497169495,2246.756318678203,torchbench_demucs_train_004,aten.mul.Tensor:4;aten.slice.Tensor:2;aten.add.Tensor:1;aten.cat.default:1;aten.sigmoid.default:1;aten.sub.Tensor:1;aten.sum.dim_IntList:1,23
sum_e00c7291b6ee,repros/canonical/sum_e00c7291b6ee/repro.py,sum,2.3911204193761306,2.3892065309586257,2.385387930862087,2.381581517605133,2984.9600791931152,1248.35205078125,1,1733.6080284118652,2180.335912108637,genai_SoftmaxBackward_001,prims.convert_element_type.default:5;aten.div.Tensor:1;aten.exp.default:1;aten.expand.default:1;aten.mul.Tensor:1;aten.neg.default:1;aten.sub.Tensor:1;aten.sum.dim_IntList:1;prims.fma.default:1,24
var_mean_f0d7c08a0622,repros/canonical/var_mean_f0d7c08a0622/repro.py,var_mean,6.492458968385684,6.312152945657939,5.980004281159312,5.681063842837408,909.1519713401794,140.03199338912964,4,757.1199779510498,2043.2888906787762,timm_adv_inception_v3_train;timm_adv_inception_v3_train_000;timm_inception_v3_train;timm_inception_v3_train_000;timm_timm_adv_inception_v3_train_train_000;timm_timm_inception_v3_train_train_000,aten.mul.Tensor:7;<built-in function getitem>:4;aten.add.Tensor:4;aten.unsqueeze.default:4;aten.copy_.default:2;aten.squeeze.dims:2;aten.relu.default:1;aten.rsqrt.default:1;aten.sub.Tensor:1;aten.var_mean.correction:1;prims._low_memory_max_pool_with_offsets.default:1,25
sum_sum_sum_70d71fcb0d68,repros/canonical/sum_sum_sum_70d71fcb0d68/repro.py,sum_sum_sum,6.082832547379274,5.81922607661385,5.355088378555368,4.959520258985203,939.9679899215698,154.52800691127777,7,764.439983010292,1991.1699157440569,timm_convnextv2_nano.fcmae_ft_in22k_in1k_train,aten.mul.Tensor:16;aten.add.Tensor:5;aten.sum.dim_IntList:5;aten.div.Tensor:4;aten.reshape.default:3;aten.mul.Scalar:2;aten.clone.default:1;aten.div.Scalar:1;aten.eq.Scalar:1;aten.erf.default:1;aten.exp.default:1;aten.expand.default:1,26
var_mean_e814c09a1fdb,repros/canonical/var_mean_e814c09a1fdb/repro.py,var_mean,2.993859771889668,2.968873960582337,2.9201329398357285,2.8729664652907525,1778.6879539489746,594.111979007721,5,1169.5759749412537,1850.276969108919,torchbench_pytorch_unet_train_000,aten.mul.Tensor:12;aten.add.Tensor:9;aten.sub.Tensor:6;aten._unsafe_index.Tensor:4;aten.clamp_max.default:4;aten.clamp_min.default:4;aten.unsqueeze.default:4;prims.convert_element_type.default:4;<built-in function getitem>:2;aten.copy_.default:2;aten.squeeze.dims:2;prims.iota.default:2,27
sum_3ee4028cab37,repros/canonical/sum_3ee4028cab37/repro.py,sum,9.472067152344728,8.951165980350918,8.064209403326172,7.337180081718198,651.0720252990723,68.7360018491745,4,570.3360234498978,1849.9871584466753,torchbench_vgg16_train_001,aten.view.default:3;aten.full.default:1;aten.scatter_add.default:1;aten.sum.dim_IntList:1;aten.where.self:1;prims._low_memory_max_pool_offsets_to_indices.default:1,28
var_mean_765fb8f2c85e,repros/canonical/var_mean_765fb8f2c85e/repro.py,var_mean,7.520309444074449,7.159671582328023,6.533081285010357,6.007339227004802,746.4960217475891,99.2640033364296,5,632.2320184111595,1840.295918297416,timm_adv_inception_v3_train;timm_adv_inception_v3_train_000;timm_inception_v3_train;timm_inception_v3_train_000;timm_timm_adv_inception_v3_train_train_000;timm_timm_inception_v3_train_train_000,aten.mul.Tensor:7;<built-in function getitem>:4;aten.add.Tensor:4;aten.unsqueeze.default:4;aten.copy_.default:2;aten.squeeze.dims:2;aten.avg_pool2d.default:1;aten.relu.default:1;aten.rsqrt.default:1;aten.sub.Tensor:1;aten.var_mean.correction:1;prims._low_memory_max_pool_with_offsets.default:1,29
sum_7df61c52c7f8,repros/canonical/sum_7df61c52c7f8/repro.py,sum,9.139118657997557,8.643074452280896,7.796709952522927,7.10132020903264,636.9600296020508,69.69600170850754,4,555.2640278935432,1772.433340958103,torchbench_alexnet_train_001,aten.view.default:3;aten.full.default:1;aten.scatter_add.default:1;aten.sum.dim_IntList:1;aten.where.self:1;prims._low_memory_max_pool_offsets_to_indices.default:1,30
amax_sum_87e1fb077f24,repros/canonical/amax_sum_87e1fb077f24/repro.py,amax_sum,5.5221154332897395,5.263444101726802,4.81257514207335,4.432854828493512,898.9120125770569,162.78399527072906,8,712.1280173063278,1755.5529757625975,hf_AllenaiLongformerBase_train_002,aten.slice.Tensor:19;aten.slice_scatter.default:11;aten.permute.default:10;aten.view.default:10;aten.copy.default:6;aten.select.int:4;aten.where.self:3;aten.clone.default:2;aten.constant_pad_nd.default:2;aten.mul.Tensor:2;aten.select_scatter.default:2;aten.add.Tensor:1,31
sum_sum_sum_86dbf5a906db,repros/canonical/sum_sum_sum_86dbf5a906db/repro.py,sum_sum_sum,3.027245562486933,2.9945576922927737,2.9312549445275806,2.870573139054017,1663.9679670333862,549.6640205383301,6,1096.3039464950562,1751.8999638480616,torchbench_pytorch_unet_train_001;torchbench_timm_resnest_train_001,aten.mul.Tensor:9;aten.unsqueeze.default:9;aten.sub.Tensor:3;aten.sum.dim_IntList:3;aten.le.Scalar:1;aten.where.self:1,32
sum_sum_sum_431633879271,repros/canonical/sum_sum_sum_431633879271/repro.py,sum_sum_sum,5.553924634986842,5.445330773829983,5.240403384655723,5.0503408861191135,835.4880213737488,150.43200552463531,3,676.0560158491135,1672.229693479278,timm_convnextv2_nano.fcmae_ft_in22k_in1k_train_001;timm_timm_convnextv2_nano.fcmae_ft_in22k_in1k_train_train_001,aten.mul.Tensor:16;aten.add.Tensor:5;aten.sum.dim_IntList:5;aten.div.Tensor:4;aten.view.default:3;aten.mul.Scalar:2;aten.clone.default:1;aten.div.Scalar:1;aten.eq.Scalar:1;aten.erf.default:1;aten.exp.default:1;aten.expand.default:1,33
sum_sum_sum_2c925f59efff,repros/canonical/sum_sum_sum_2c925f59efff/repro.py,sum_sum_sum,13.679815794653631,11.672015095937336,9.023297655635243,7.3543770324033435,477.1519899368286,34.88000109791756,6,424.27198883891106,1601.1926846241988,torchbench_pytorch_unet_train_001,aten.unsqueeze.default:16;aten.mul.Tensor:14;aten.add.Tensor:7;aten.index_put.default:4;aten.sub.Tensor:4;aten.neg.default:3;aten.sum.dim_IntList:3;aten.squeeze.dims:2;aten.constant_pad_nd.default:1;aten.full.default:1;aten.le.Scalar:1;aten.relu.default:1,34
sum_sum_sum_82a3f0084247,repros/canonical/sum_sum_sum_82a3f0084247/repro.py,sum_sum_sum,6.929899878185487,6.278103446189986,5.284103559613642,4.56183682348964,667.4879789352417,96.3200032711029,10,541.1679756641388,1511.3925974609556,timm_swin_base_patch4_window7_224_train_001;timm_swin_base_patch4_window7_224_train_041;timm_timm_swin_base_patch4_window7_224_train_train_001,aten.mul.Tensor:15;aten.sum.dim_IntList:9;aten.sub.Tensor:6;aten.view.default:4;aten.permute.default:3;aten.add.Tensor:2;aten.div.Tensor:2;aten.clone.default:1,35
sum_617cd87647d6,repros/canonical/sum_617cd87647d6/repro.py,sum,5.754009736721558,5.499587651511604,5.05275731542569,4.673079120229662,746.2720274925232,129.69599664211273,6,598.5760308504105,1511.1456909452934,hf_AllenaiLongformerBase_train_005,aten.slice_scatter.default:23;aten.view.default:16;aten.full.default:14;aten.clone.default:11;aten.permute.default:11;aten.slice.Tensor:11;aten.copy.default:6;aten.add.Tensor:5;aten.select_scatter.default:4;aten.mul.Tensor:3;aten.where.self:3;prims.convert_element_type.default:3,36
amax_sum_68fe981b18dd,repros/canonical/amax_sum_68fe981b18dd/repro.py,amax_sum,7.144623579801082,6.153709383017699,4.817418344987695,3.9579426975954197,665.5359864234924,93.1520015001297,15,527.3839849233627,1496.1134786968062,hf_AllenaiLongformerBase_infer_002,aten.slice.Tensor:58;aten.permute.default:28;aten.view.default:27;aten.slice_scatter.default:22;aten.unsqueeze.default:15;aten.full.default:13;aten.copy.default:12;aten.select.int:12;aten.where.self:8;prims.convert_element_type.default:5;aten.expand.default:4;aten.select_scatter.default:4,37
amax_sum_amax_68fa105ccaf0,repros/canonical/amax_sum_amax_68fa105ccaf0/repro.py,amax_sum_amax,5.009360803115043,4.947772318494376,4.829029578407634,4.715852730521064,804.8639893531799,160.67199409008026,2,638.1919952630997,1483.558041234883,torchbench_hf_T5_train_000,aten.add.Tensor:11;aten.unsqueeze.default:8;aten.mul.Tensor:7;aten.div.Tensor:6;aten.full.default:5;prims.convert_element_type.default:5;aten.expand.default:4;aten.permute.default:4;aten.view.default:4;aten.where.self:4;aten.gt.Scalar:3;aten.minimum.default:3,38
sum_sum_a42eecd58e57,repros/canonical/sum_sum_a42eecd58e57/repro.py,sum_sum,4.165684546988205,4.044440026509802,3.8219595901863146,3.622679747817102,972.7039933204651,233.50399732589722,7,718.1999959945679,1478.4531823654818,torchbench_shufflenet_v2_x1_0_train_001,aten.unsqueeze.default:16;aten.mul.Tensor:11;aten.sub.Tensor:4;aten.view.default:3;aten.add.Tensor:2;aten.squeeze.dims:2;aten.sum.dim_IntList:2;aten.full.default:1;aten.le.Scalar:1;aten.relu.default:1;aten.scatter_add.default:1;aten.where.self:1,39
sum_sum_sum_95dac16d4328,repros/canonical/sum_sum_sum_95dac16d4328/repro.py,sum_sum_sum,9.735403887042432,9.37159956420653,8.719888898146388,8.152926041442488,501.5680193901062,51.52000114321709,2,444.0480182468891,1457.916585071244,timm_ghostnet_100_train;timm_ghostnet_100_train_001;timm_timm_ghostnet_100_train_train_001,aten.mul.Tensor:18;aten.unsqueeze.default:18;aten.sub.Tensor:6;aten.sum.dim_IntList:4;aten.copy.default:2;aten.add.Tensor:1;aten.clone.default:1;aten.new_empty_strided.default:1;aten.slice.Tensor:1,40
pointwise_71e3a6c09140,repros/canonical/pointwise_71e3a6c09140/repro.py,pointwise,5.334094583367141,5.259034151581449,5.115077234493605,4.978791473516904,747.4560141563416,140.1280015707016,2,601.32801258564,1452.3535177025378,timm_adv_inception_v3_infer_000;timm_inception_v3_infer_000;timm_timm_adv_inception_v3_infer_infer_000;timm_timm_inception_v3_infer_infer_000,aten.unsqueeze.default:8;aten.mul.Tensor:3;<built-in function getitem>:2;aten.add.Tensor:2;aten.reciprocal.default:1;aten.relu.default:1;aten.sqrt.default:1;aten.sub.Tensor:1;prims._low_memory_max_pool_with_offsets.default:1,41
pointwise_8793407401ab,repros/canonical/pointwise_8793407401ab/repro.py,pointwise,2.715064544120422,2.7013949920961844,2.674464704567483,2.6480660548107102,1609.663963317871,592.8639769554138,3,1007.7999863624573,1452.2261700470076,torchbench_pytorch_unet_infer_000,aten.mul.Tensor:8;aten.unsqueeze.default:8;aten.add.Tensor:7;aten.sub.Tensor:6;aten._unsafe_index.Tensor:4;aten.clamp_max.default:4;aten.clamp_min.default:4;prims.convert_element_type.default:4;prims.iota.default:2;aten.cat.default:1;aten.constant_pad_nd.default:1;aten.reciprocal.default:1,42
pointwise_13f26d420251,repros/canonical/pointwise_13f26d420251/repro.py,pointwise,6.455189897702385,6.265821507444886,5.918569162380171,5.607785241483192,640.7679915428162,99.2640033364296,3,532.5039882063866,1432.6804336239964,timm_adv_inception_v3_infer_000;timm_inception_v3_infer_000;timm_timm_adv_inception_v3_infer_infer_000;timm_timm_inception_v3_infer_infer_000,aten.unsqueeze.default:8;aten.mul.Tensor:3;<built-in function getitem>:2;aten.add.Tensor:2;aten.avg_pool2d.default:1;aten.reciprocal.default:1;aten.relu.default:1;aten.sqrt.default:1;aten.sub.Tensor:1;prims._low_memory_max_pool_with_offsets.default:1,43
sum_sum_sum_db1524bc41dd,repros/canonical/sum_sum_sum_db1524bc41dd/repro.py,sum_sum_sum,2.791858795338677,2.7666130283526678,2.7174668924003216,2.670036345415715,1529.7600030899048,547.9360222816467,5,966.823980808258,1432.0847943825722,torchbench_pytorch_unet_train_001,aten.mul.Tensor:9;aten.unsqueeze.default:9;aten.sub.Tensor:3;aten.sum.dim_IntList:3;aten.full.default:1;aten.le.Scalar:1;aten.where.self:1,44
pointwise_485ad74a8b0e,repros/canonical/pointwise_485ad74a8b0e/repro.py,pointwise,4.79907442409658,4.770329188884462,4.713859549313324,4.658711207897184,796.4159846305847,165.95199704170227,1,627.4639875888824,1419.7980197587447,torchbench_squeezenet1_1_infer_000,<built-in function getitem>:2;aten.relu.default:1;prims._low_memory_max_pool_with_offsets.default:1,45
sum_sum_a9f6c9204966,repros/canonical/sum_sum_a9f6c9204966/repro.py,sum_sum,3.9854937273924356,3.872749004008324,3.6653712980738704,3.479074071240145,958.3039879798889,240.447998046875,7,696.8559899330139,1390.0593798933392,timm_adv_inception_v3_train_001;timm_inception_v3_train_001;timm_timm_adv_inception_v3_train_train_001;timm_timm_inception_v3_train_train_001,aten.unsqueeze.default:16;aten.mul.Tensor:11;aten.add.Tensor:4;aten.sub.Tensor:4;aten.clone.default:3;aten.view.default:3;aten.squeeze.dims:2;aten.sum.dim_IntList:2;aten.avg_pool2d_backward.default:1;aten.full.default:1;aten.le.Scalar:1;aten.relu.default:1,46
sum_sum_74337e6f6544,repros/canonical/sum_sum_74337e6f6544/repro.py,sum_sum,2.2161648362205257,2.20694372558196,2.188729809897412,2.1708140723899167,2121.6320991516113,957.3439955711365,4,1152.2881035804749,1322.9018624789194,hf_AllenaiLongformerBase_train_004,aten.view.default:6;aten.sub.Tensor:3;aten.where.self:3;aten.constant_pad_nd.default:2;aten.full.default:2;aten.mul.Tensor:2;aten.scalar_tensor.default:2;aten.sum.dim_IntList:2;aten.add.Tensor:1;aten.div.Tensor:1;aten.eq.Tensor:1;aten.exp.default:1,47
sum_sum_ba803596a087,repros/canonical/sum_sum_ba803596a087/repro.py,sum_sum,1.8173435204341002,1.8144115518818908,1.8085759048315382,1.8027776755302871,3373.91996383667,1856.511950492859,3,1508.408013343811,1299.9930104820303,hf_MobileBertForMaskedLM_train_014,aten.view.default:5;aten.where.self:3;aten.full.default:2;aten.mul.Tensor:2;aten.scalar_tensor.default:2;aten.sum.dim_IntList:2;aten.add.Tensor:1;aten.constant_pad_nd.default:1;aten.div.Tensor:1;aten.eq.Tensor:1;aten.expand.default:1;aten.ne.Scalar:1,48
sum_9ba8ffa3e0fb,repros/canonical/sum_9ba8ffa3e0fb/repro.py,sum,3.083268721644504,3.0262640501162927,2.9183527676794614,2.8178723681011686,1145.792007446289,371.616005897522,7,753.1760015487671,1223.5047640187431,hf_AllenaiLongformerBase_train_005;torchbench_hf_Longformer_train_005,aten.slice_scatter.default:23;aten.view.default:16;aten.clone.default:11;aten.permute.default:11;aten.slice.Tensor:11;aten.copy.default:6;aten.add.Tensor:5;aten.select_scatter.default:4;aten.mul.Tensor:3;aten.where.self:3;aten.constant_pad_nd.default:2;aten.select.int:2,49
sum_7ee057acd9bc,repros/canonical/sum_7ee057acd9bc/repro.py,sum,8.585230485138814,7.971999747948992,6.9754997961605,6.200444274803005,446.4319944381714,52.000001072883606,4,382.4319933652878,1186.2493045334056,torchbench_alexnet_train_001,aten.view.default:3;aten.full.default:1;aten.scatter_add.default:1;aten.sum.dim_IntList:1;aten.where.self:1;prims._low_memory_max_pool_offsets_to_indices.default:1,50
sum_sum_sum_8fe65349c733,repros/canonical/sum_sum_sum_8fe65349c733/repro.py,sum_sum_sum,4.995449345865775,4.7132205624202825,4.234721002512146,3.8444241282023968,667.3920154571533,133.59999656677246,8,509.79201889038086,1183.0307284754683,torchbench_densenet121_train_001,aten.unsqueeze.default:25;aten.mul.Tensor:20;aten.add.Tensor:7;aten.slice.Tensor:6;aten.sub.Tensor:6;aten.sum.dim_IntList:4;aten.view.default:3;aten.le.Scalar:2;aten.squeeze.dims:2;aten.where.self:2;aten.full.default:1;aten.relu.default:1,51
var_mean_var_mean_6d7a29cb97f1,repros/canonical/var_mean_var_mean_6d7a29cb97f1/repro.py,var_mean_var_mean,8.303303517259987,7.723463882558249,6.776960950606143,6.03711804846974,442.4000084400177,53.279999643564224,4,377.1200087964535,1151.6058781939103,torchbench_densenet121_train_000,aten.mul.Tensor:14;aten.unsqueeze.default:11;aten.add.Tensor:8;<built-in function getitem>:6;aten.squeeze.dims:5;aten.copy_.default:4;aten.sub.Tensor:3;aten.relu.default:2;aten.rsqrt.default:2;aten.var_mean.correction:2;prims._low_memory_max_pool_with_offsets.default:1,52
sum_sum_sum_4d7a27f102ca,repros/canonical/sum_sum_sum_4d7a27f102ca/repro.py,sum_sum_sum,4.046821718404777,3.94158044039545,3.746707376980238,3.5701957001053772,757.8240036964417,187.26399540901184,5,555.5600082874298,1120.4474762675843,timm_swin_base_patch4_window7_224_train,aten.reshape.default:6;aten.sum.dim_IntList:3;aten.index_put.default:2;aten.permute.default:2;aten.squeeze.dim:2;aten.full.default:1;aten.mul.Tensor:1;aten.neg.default:1;prims.fma.default:1,53
pointwise_7f55bac8afd0,repros/canonical/pointwise_7f55bac8afd0/repro.py,pointwise,2.941248129491854,2.925334351595888,2.894017879315571,2.863364807277287,1081.3440084457397,367.64800548553467,2,707.6960029602051,1101.4782268978483,torchbench_squeezenet1_1_train_000,<built-in function getitem>:2;aten.le.Scalar:1;aten.relu.default:1;prims._low_memory_max_pool_with_offsets.default:1,54
sum_sum_sum_ed6c74b5ef96,repros/canonical/sum_sum_sum_ed6c74b5ef96/repro.py,sum_sum_sum,5.077424315020296,4.831329695116784,4.404382930051617,4.046768213835515,598.0799794197083,117.79200285673141,6,462.28797656297684,1083.6477802307443,timm_adv_inception_v3_train_001;timm_inception_v3_train_001;timm_timm_adv_inception_v3_train_train_001;timm_timm_inception_v3_train_train_001,aten.unsqueeze.default:64;aten.mul.Tensor:44;aten.sub.Tensor:16;aten.squeeze.dims:8;aten.sum.dim_IntList:8;aten.add.Tensor:6;aten.slice.Tensor:5;aten.le.Scalar:4;aten.relu.default:4;aten.where.self:4;aten.clone.default:3;aten.view.default:3,55
sum_sum_sum_9d05c4d37c77,repros/canonical/sum_sum_sum_9d05c4d37c77/repro.py,sum_sum_sum,4.18755950472289,4.067044481819827,3.8456918577927275,3.647190188541658,706.5920233726501,168.73599588871002,5,522.8560274839401,1080.2779054495193,timm_adv_inception_v3_train;timm_adv_inception_v3_train_001;timm_inception_v3_train;timm_inception_v3_train_001;timm_timm_adv_inception_v3_train_train_001;timm_timm_inception_v3_train_train_001,aten.unsqueeze.default:64;aten.mul.Tensor:44;aten.sub.Tensor:16;aten.squeeze.dims:8;aten.sum.dim_IntList:8;aten.add.Tensor:7;aten.le.Scalar:4;aten.relu.default:4;aten.slice.Tensor:4;aten.where.self:4;aten.avg_pool2d_backward.default:1,56
pointwise_a14dcfc06344,repros/canonical/pointwise_a14dcfc06344/repro.py,pointwise,9.08978545731034,8.644731348354423,7.873706459190057,7.22895488567125,353.11999917030334,38.84800150990486,2,308.2719976603985,981.613950510427,timm_adv_inception_v3_infer;timm_adv_inception_v3_infer_000;timm_inception_v3_infer;timm_inception_v3_infer_000;timm_timm_adv_inception_v3_infer_infer_000;timm_timm_inception_v3_infer_infer_000,aten.unsqueeze.default:32;aten.mul.Tensor:12;aten.add.Tensor:8;aten.reciprocal.default:4;aten.relu.default:4;aten.sqrt.default:4;aten.sub.Tensor:4;aten.avg_pool2d.default:1;aten.cat.default:1,57
sum_sum_2a2b5ec72fea,repros/canonical/sum_sum_2a2b5ec72fea/repro.py,sum_sum,3.1908943160327228,3.1335882334972647,3.024937007449159,2.92356784003309,872.4160194396973,273.4079957008362,5,584.0080237388611,977.6065541875903,timm_tf_efficientnet_b0_train;timm_tf_efficientnet_b0_train_001;timm_tf_efficientnet_b0_train_051;timm_timm_tf_efficientnet_b0_train_train_001,aten.unsqueeze.default:16;aten.mul.Tensor:15;aten.sub.Tensor:5;aten.add.Tensor:3;aten.squeeze.dims:2;aten.sum.dim_IntList:2;aten.constant_pad_nd.default:1;aten.exp.default:1;aten.neg.default:1;aten.reciprocal.default:1,58
sum_sum_145a8857ebf2,repros/canonical/sum_sum_145a8857ebf2/repro.py,sum_sum,4.0948727064019685,3.92170497088492,3.6158815363409667,3.3543052193308203,649.1519808769226,158.52800011634827,7,469.62398076057434,955.1299893356153,torchbench_resnet50_train_001;torchbench_resnext50_32x4d_train_001,aten.unsqueeze.default:16;aten.mul.Tensor:11;aten.sub.Tensor:4;aten.view.default:3;aten.add.Tensor:2;aten.squeeze.dims:2;aten.sum.dim_IntList:2;aten.full.default:1;aten.le.Scalar:1;aten.relu.default:1;aten.scatter_add.default:1;aten.where.self:1,59
