dir,shape_hash,triton_us,cutile_us,cutile_over_triton,triton_status,cutile_status,compile_us_triton,compile_us_cutile,triton_ratio,cutile_ratio
pointwise_ccd411f2a45d,7ccfe72c,5.5,5.66,1.029090909090909,AT_FLOOR,AT_FLOOR,5.63,5.5,1.023,0.972
pointwise_ccd411f2a45d,7db96956,6.5,7.01,1.0784615384615384,AT_FLOOR,BAD_ORACLE,6.18,6.34,0.951,0.904
pointwise_ccd411f2a45d,7dbe4864,5.54,6.08,1.0974729241877257,AT_FLOOR,BAD_ORACLE,5.7,5.7,1.029,0.937
pointwise_ccd411f2a45d,7ec49bc0,72.48,82.72,1.1412803532008828,AT_FLOOR,BAD_ORACLE,71.62,72.64,0.988,0.878
pointwise_ccd411f2a45d,7ec8412d,5.82,7.04,1.2096219931271477,AT_FLOOR,BAD_ORACLE,6.02,5.86,1.033,0.832
pointwise_ccd411f2a45d,7f1e6805,5.47,6.14,1.1224862888482632,AT_FLOOR,BAD_ORACLE,5.6,5.5,1.023,0.896
pointwise_ccd411f2a45d,7f89f009,5.34,6.14,1.149812734082397,AT_FLOOR,BAD_ORACLE,5.6,5.57,1.048,0.906
pointwise_ccd411f2a45d,7fa09d6a,5.79,6.62,1.1433506044905009,AT_FLOOR,BAD_ORACLE,5.92,5.86,1.022,0.884
pointwise_ccd411f2a45d,7fdca51e,6.21,7.01,1.1288244766505635,AT_FLOOR,AT_FLOOR,6.08,7.01,0.979,1.0
pointwise_ccd411f2a45d,801b14cc,6.05,6.94,1.147107438016529,AT_FLOOR,BAD_ORACLE,5.95,5.98,0.984,0.862
pointwise_ccd411f2a45d,80616510,5.47,5.31,0.9707495429616088,AT_FLOOR,AT_FLOOR,5.34,5.18,0.977,0.976
pointwise_ccd411f2a45d,8071b732,5.76,6.14,1.065972222222222,AT_FLOOR,BAD_ORACLE,5.66,5.6,0.983,0.911
pointwise_ccd411f2a45d,80dc25b6,5.02,6.14,1.2231075697211156,AT_FLOOR,BAD_ORACLE,5.22,5.54,1.038,0.901
pointwise_ccd411f2a45d,8126f5e6,5.57,6.3,1.1310592459605027,AT_FLOOR,BAD_ORACLE,5.34,5.41,0.96,0.858
pointwise_ccd411f2a45d,81dcbb56,5.63,6.11,1.0852575488454708,AT_FLOOR,BAD_ORACLE,5.66,5.57,1.006,0.911
pointwise_ccd411f2a45d,8365a56e,5.79,7.01,1.2107081174438687,AT_FLOOR,BAD_ORACLE,5.89,5.66,1.017,0.808
pointwise_ccd411f2a45d,837c7bad,5.73,6.85,1.1954624781849912,AT_FLOOR,BAD_ORACLE,5.82,5.73,1.017,0.836
pointwise_ccd411f2a45d,83890eeb,5.6,6.05,1.0803571428571428,AT_FLOOR,BAD_ORACLE,5.6,5.44,1.0,0.899
pointwise_ccd411f2a45d,83ff13ad,5.63,6.08,1.0799289520426287,AT_FLOOR,BAD_ORACLE,5.5,5.63,0.977,0.926
pointwise_ccd411f2a45d,84657380,5.44,5.66,1.040441176470588,AT_FLOOR,BAD_ORACLE,5.6,5.15,1.029,0.91
pointwise_ccd411f2a45d,848d7d16,7.01,7.26,1.035663338088445,AT_FLOOR,AT_FLOOR,6.85,7.04,0.977,0.969
pointwise_ccd411f2a45d,849b6d8d,5.63,5.89,1.0461811722912966,AT_FLOOR,AT_FLOOR,5.5,5.6,0.977,0.951
pointwise_ccd411f2a45d,84c9aa08,28.45,33.02,1.160632688927944,AT_FLOOR,BAD_ORACLE,28.35,28.42,0.997,0.86
pointwise_ccd411f2a45d,85cac153,5.38,5.7,1.0594795539033457,AT_FLOOR,AT_FLOOR,5.41,5.47,1.006,0.961
pointwise_ccd411f2a45d,86616d8f,5.6,5.92,1.0571428571428572,AT_FLOOR,BAD_ORACLE,5.34,5.57,0.954,0.941
pointwise_ccd411f2a45d,86e6b7a3,5.09,5.63,1.106090373280943,GOOD,BAD_ORACLE,5.38,5.34,1.057,0.949
pointwise_ccd411f2a45d,87090f20,5.7,5.6,0.9824561403508771,AT_FLOOR,AT_FLOOR,5.5,5.41,0.966,0.966
pointwise_ccd411f2a45d,8849b234,5.6,6.18,1.1035714285714286,AT_FLOOR,BAD_ORACLE,5.7,5.63,1.017,0.912
pointwise_ccd411f2a45d,8876f1ca,5.73,6.05,1.0558464223385688,BAD_ORACLE,AT_FLOOR,5.41,5.76,0.944,0.952
pointwise_ccd411f2a45d,8913879b,5.73,6.21,1.0837696335078533,AT_FLOOR,BAD_ORACLE,5.79,5.73,1.011,0.923
pointwise_ccd411f2a45d,891eaf86,5.54,5.79,1.0451263537906137,AT_FLOOR,AT_FLOOR,5.54,5.57,1.0,0.961
pointwise_ccd411f2a45d,8960c5a6,5.54,6.37,1.1498194945848375,AT_FLOOR,BAD_ORACLE,5.73,5.57,1.035,0.874
pointwise_ccd411f2a45d,8b10dd01,5.41,5.95,1.099815157116451,AT_FLOOR,AT_FLOOR,5.66,5.7,1.047,0.957
pointwise_ccd411f2a45d,8b86722a,5.41,7.68,1.4195933456561922,AT_FLOOR,BAD_ORACLE,5.57,5.47,1.03,0.713
pointwise_ccd411f2a45d,8d0f64c1,6.37,7.01,1.1004709576138147,AT_FLOOR,BAD_ORACLE,6.27,6.18,0.985,0.881
pointwise_ccd411f2a45d,8de9ba5c,5.47,6.94,1.2687385740402195,BAD_ORACLE,BAD_ORACLE,5.18,5.22,0.947,0.751
pointwise_ccd411f2a45d,8ea47b2a,11.1,11.04,0.9945945945945945,BAD_ORACLE,AT_FLOOR,10.21,11.04,0.919,1.0
pointwise_ccd411f2a45d,8ef3cb65,5.41,6.08,1.1238447319778189,AT_FLOOR,BAD_ORACLE,5.5,5.66,1.018,0.932
pointwise_ccd411f2a45d,90996719,5.12,5.15,1.005859375,AT_FLOOR,AT_FLOOR,5.06,5.12,0.987,0.994
pointwise_ccd411f2a45d,92a6b7cc,5.66,6.66,1.176678445229682,AT_FLOOR,BAD_ORACLE,5.73,5.82,1.011,0.875
pointwise_ccd411f2a45d,93cc7b03,7.14,7.71,1.0798319327731092,AT_FLOOR,BAD_ORACLE,7.17,7.04,1.004,0.913
pointwise_ccd411f2a45d,93e535d7,5.57,5.73,1.0287253141831239,AT_FLOOR,BAD_ORACLE,5.5,5.02,0.989,0.877
pointwise_ccd411f2a45d,94e4c343,6.98,7.52,1.0773638968481374,AT_FLOOR,BAD_ORACLE,7.04,6.91,1.009,0.919
pointwise_ccd411f2a45d,96380846,5.54,6.14,1.108303249097473,AT_FLOOR,BAD_ORACLE,5.73,5.63,1.035,0.917
pointwise_ccd411f2a45d,96407462,5.7,6.5,1.1403508771929824,AT_FLOOR,BAD_ORACLE,5.7,5.54,1.0,0.852
pointwise_ccd411f2a45d,96b076e4,5.92,6.98,1.1790540540540542,AT_FLOOR,BAD_ORACLE,5.82,5.76,0.984,0.826
pointwise_ccd411f2a45d,96f11583,5.76,6.4,1.1111111111111112,AT_FLOOR,BAD_ORACLE,5.76,5.76,1.0,0.9
pointwise_ccd411f2a45d,971d62f7,5.7,6.21,1.0894736842105264,AT_FLOOR,BAD_ORACLE,5.73,5.63,1.006,0.907
pointwise_ccd411f2a45d,97fc15ef,5.66,6.24,1.1024734982332156,AT_FLOOR,BAD_ORACLE,5.6,5.7,0.989,0.913
pointwise_ccd411f2a45d,985bbdfc,5.6,6.94,1.2392857142857143,AT_FLOOR,BAD_ORACLE,5.66,5.76,1.011,0.829
pointwise_ccd411f2a45d,9875e770,5.73,6.78,1.1832460732984293,AT_FLOOR,BAD_ORACLE,5.7,5.76,0.994,0.849
pointwise_ccd411f2a45d,9a45446c,5.54,6.24,1.1263537906137184,AT_FLOOR,BAD_ORACLE,5.63,5.7,1.017,0.913
pointwise_ccd411f2a45d,9a6374d9,5.54,6.78,1.2238267148014441,AT_FLOOR,BAD_ORACLE,5.6,5.66,1.012,0.835
pointwise_ccd411f2a45d,9ba2d9a6,7.04,7.52,1.0681818181818181,AT_FLOOR,BAD_ORACLE,7.1,7.1,1.009,0.945
pointwise_ccd411f2a45d,9bae9df9,5.86,6.91,1.1791808873720135,AT_FLOOR,BAD_ORACLE,5.82,5.73,0.995,0.829
pointwise_ccd411f2a45d,9bd3f9a8,5.79,6.46,1.1157167530224525,AT_FLOOR,BAD_ORACLE,5.66,5.76,0.978,0.891
pointwise_ccd411f2a45d,9c0bd73f,5.73,6.3,1.0994764397905759,AT_FLOOR,BAD_ORACLE,5.76,5.66,1.006,0.898
pointwise_ccd411f2a45d,9cdc0f60,5.89,7.1,1.2054329371816639,AT_FLOOR,BAD_ORACLE,6.02,5.92,1.022,0.833
pointwise_ccd411f2a45d,9cfd4984,5.76,6.88,1.1944444444444444,AT_FLOOR,BAD_ORACLE,5.86,5.79,1.017,0.842
pointwise_ccd411f2a45d,9d3a052d,5.6,6.66,1.1892857142857143,AT_FLOOR,BAD_ORACLE,5.7,5.66,1.017,0.851
pointwise_ccd411f2a45d,9dc6f46e,5.54,6.24,1.1263537906137184,AT_FLOOR,BAD_ORACLE,5.7,5.47,1.029,0.877
pointwise_ccd411f2a45d,9e8cab88,4.96,5.63,1.1350806451612903,GOOD,AT_FLOOR,5.41,5.38,1.09,0.955
pointwise_ccd411f2a45d,9ee95de6,5.57,6.27,1.1256732495511668,AT_FLOOR,BAD_ORACLE,5.6,5.47,1.006,0.872
pointwise_ccd411f2a45d,a0153db9,5.66,6.02,1.0636042402826855,AT_FLOOR,BAD_ORACLE,5.66,5.57,1.0,0.926
pointwise_ccd411f2a45d,a093300e,5.57,6.27,1.1256732495511668,AT_FLOOR,BAD_ORACLE,5.54,5.38,0.994,0.857
pointwise_ccd411f2a45d,a0bf2e69,5.76,7.52,1.3055555555555556,AT_FLOOR,BAD_ORACLE,5.66,5.54,0.983,0.736
pointwise_ccd411f2a45d,a0f7826e,5.6,6.27,1.1196428571428572,AT_FLOOR,BAD_ORACLE,5.73,5.5,1.023,0.878
pointwise_ccd411f2a45d,a144c10a,5.63,6.43,1.1420959147424512,AT_FLOOR,BAD_ORACLE,5.73,5.73,1.017,0.891
pointwise_ccd411f2a45d,a2465233,5.6,6.88,1.2285714285714286,AT_FLOOR,BAD_ORACLE,5.5,4.99,0.983,0.726
pointwise_ccd411f2a45d,a2d884f2,5.6,6.05,1.0803571428571428,AT_FLOOR,BAD_ORACLE,5.57,5.57,0.994,0.921
pointwise_ccd411f2a45d,a2df8352,7.49,7.97,1.0640854472630172,AT_FLOOR,AT_FLOOR,7.78,7.74,1.038,0.972
pointwise_ccd411f2a45d,a2edba1b,5.47,6.11,1.117001828153565,AT_FLOOR,BAD_ORACLE,5.7,5.66,1.041,0.927
pointwise_ccd411f2a45d,a3a4b949,5.7,6.21,1.0894736842105264,AT_FLOOR,BAD_ORACLE,5.73,5.73,1.006,0.923
pointwise_ccd411f2a45d,a3ab8648,5.86,6.94,1.1843003412969284,AT_FLOOR,BAD_ORACLE,6.02,5.89,1.027,0.848
pointwise_ccd411f2a45d,a4b1cee2,5.63,5.98,1.0621669626998225,AT_FLOOR,BAD_ORACLE,5.54,5.57,0.983,0.93
pointwise_ccd411f2a45d,a4d83e10,6.18,7.1,1.1488673139158576,AT_FLOOR,BAD_ORACLE,6.46,6.11,1.047,0.86
pointwise_ccd411f2a45d,a6184b8b,7.1,7.71,1.0859154929577466,AT_FLOOR,BAD_ORACLE,7.07,7.17,0.995,0.929
pointwise_ccd411f2a45d,a6c6ec52,5.54,5.31,0.9584837545126353,AT_FLOOR,BAD_ORACLE,5.41,4.99,0.977,0.94
pointwise_ccd411f2a45d,a72c282f,5.7,6.14,1.0771929824561404,AT_FLOOR,BAD_ORACLE,5.7,5.6,1.0,0.911
pointwise_ccd411f2a45d,a73dacf9,7.14,7.26,1.0168067226890756,AT_FLOOR,AT_FLOOR,7.01,6.98,0.982,0.96
pointwise_ccd411f2a45d,a767de1a,5.6,6.14,1.0964285714285715,AT_FLOOR,BAD_ORACLE,5.7,5.7,1.017,0.927
pointwise_ccd411f2a45d,a87ed6f1,5.44,6.27,1.1525735294117645,AT_FLOOR,BAD_ORACLE,5.7,5.54,1.047,0.883
pointwise_ccd411f2a45d,a8bf492f,5.73,6.34,1.106457242582897,AT_FLOOR,BAD_ORACLE,5.66,5.76,0.989,0.909
pointwise_ccd411f2a45d,aa2a669b,5.73,6.02,1.0506108202443278,AT_FLOOR,BAD_ORACLE,5.79,5.57,1.011,0.926
pointwise_ccd411f2a45d,aa2d1b0d,5.63,6.02,1.0692717584369449,AT_FLOOR,BAD_ORACLE,5.6,5.7,0.994,0.947
pointwise_ccd411f2a45d,aa684dc7,5.82,6.82,1.1718213058419245,AT_FLOOR,BAD_ORACLE,5.76,5.86,0.989,0.859
pointwise_ccd411f2a45d,aa86205a,5.66,6.02,1.0636042402826855,AT_FLOOR,AT_FLOOR,5.47,5.73,0.966,0.952
pointwise_ccd411f2a45d,ab2873e4,5.73,6.59,1.150087260034904,AT_FLOOR,BAD_ORACLE,5.76,5.76,1.006,0.874
pointwise_ccd411f2a45d,abdbaf31,6.37,7.01,1.1004709576138147,AT_FLOOR,BAD_ORACLE,6.14,5.98,0.965,0.854
pointwise_ccd411f2a45d,ac007048,5.76,6.69,1.1614583333333335,AT_FLOOR,BAD_ORACLE,5.63,5.6,0.978,0.837
pointwise_ccd411f2a45d,ac859adf,7.9,7.94,1.0050632911392405,AT_FLOOR,AT_FLOOR,7.94,7.94,1.004,1.0
pointwise_ccd411f2a45d,ace2a9fd,5.6,6.11,1.0910714285714287,AT_FLOOR,BAD_ORACLE,5.66,5.63,1.011,0.921
pointwise_ccd411f2a45d,ad410ad3,5.41,5.6,1.0351201478743068,GOOD,AT_FLOOR,5.7,5.47,1.053,0.977
pointwise_ccd411f2a45d,aed6c070,5.63,5.7,1.0124333925399644,AT_FLOOR,AT_FLOOR,5.57,5.54,0.989,0.972
pointwise_ccd411f2a45d,af09cfce,5.6,6.3,1.125,AT_FLOOR,BAD_ORACLE,5.57,5.7,0.994,0.904
pointwise_ccd411f2a45d,b1a546ae,5.7,6.5,1.1403508771929824,AT_FLOOR,BAD_ORACLE,5.82,5.7,1.022,0.877
pointwise_ccd411f2a45d,b297f192,10.14,11.07,1.0917159763313609,AT_FLOOR,AT_FLOOR,10.43,10.98,1.028,0.991
pointwise_ccd411f2a45d,b2ba94b8,5.5,6.34,1.1527272727272726,AT_FLOOR,BAD_ORACLE,5.73,5.6,1.041,0.884
pointwise_ccd411f2a45d,b2efc93a,5.98,6.94,1.160535117056856,AT_FLOOR,BAD_ORACLE,6.02,5.89,1.005,0.848
pointwise_ccd411f2a45d,b2fb2841,7.04,7.49,1.0639204545454546,AT_FLOOR,BAD_ORACLE,6.98,6.85,0.991,0.915
pointwise_ccd411f2a45d,b3181c42,5.89,6.91,1.1731748726655349,AT_FLOOR,BAD_ORACLE,5.82,5.76,0.989,0.833
pointwise_ccd411f2a45d,b33c1b99,6.08,7.07,1.162828947368421,AT_FLOOR,BAD_ORACLE,6.11,6.08,1.005,0.86
pointwise_ccd411f2a45d,b3640fd0,5.7,5.63,0.987719298245614,AT_FLOOR,AT_FLOOR,5.57,5.57,0.978,0.989
pointwise_ccd411f2a45d,b3e60402,5.66,6.11,1.079505300353357,AT_FLOOR,BAD_ORACLE,5.63,5.66,0.994,0.927
pointwise_ccd411f2a45d,b3ef8e60,5.7,6.18,1.0842105263157893,AT_FLOOR,BAD_ORACLE,5.5,5.7,0.966,0.922
pointwise_ccd411f2a45d,b3f41349,5.89,7.01,1.1901528013582343,AT_FLOOR,BAD_ORACLE,5.76,5.76,0.978,0.822
pointwise_ccd411f2a45d,b56ad2a2,5.54,6.34,1.144404332129964,AT_FLOOR,BAD_ORACLE,5.76,5.54,1.04,0.874
pointwise_ccd411f2a45d,b6240dab,5.63,5.89,1.0461811722912966,AT_FLOOR,AT_FLOOR,5.6,5.7,0.994,0.967
pointwise_ccd411f2a45d,b8139d38,5.66,5.89,1.0406360424028267,AT_FLOOR,BAD_ORACLE,5.54,5.57,0.977,0.946
pointwise_ccd411f2a45d,b870fe94,5.47,5.92,1.0822669104204754,AT_FLOOR,BAD_ORACLE,5.6,5.57,1.023,0.941
pointwise_ccd411f2a45d,b892f727,5.66,6.4,1.1307420494699647,AT_FLOOR,BAD_ORACLE,5.66,5.73,1.0,0.895
pointwise_ccd411f2a45d,b8e49ae1,5.66,6.08,1.0742049469964665,AT_FLOOR,BAD_ORACLE,5.57,5.7,0.983,0.937
pointwise_ccd411f2a45d,b8e67210,5.12,5.15,1.005859375,GOOD,AT_FLOOR,5.38,5.02,1.05,0.975
pointwise_ccd411f2a45d,b9683178,7.9,9.06,1.1468354430379748,AT_FLOOR,BAD_ORACLE,8.13,7.78,1.028,0.859
pointwise_ccd411f2a45d,baa2565a,5.73,7.1,1.2390924956369982,AT_FLOOR,BAD_ORACLE,5.79,5.89,1.011,0.829
pointwise_ccd411f2a45d,baf76595,5.38,5.92,1.100371747211896,AT_FLOOR,BAD_ORACLE,5.57,5.6,1.036,0.946
pointwise_ccd411f2a45d,bb5fc628,5.44,5.73,1.0533088235294117,BAD_ORACLE,BAD_ORACLE,5.15,5.06,0.947,0.883
pointwise_ccd411f2a45d,bc96487a,5.86,7.74,1.3208191126279862,AT_FLOOR,BAD_ORACLE,5.79,5.7,0.989,0.736
pointwise_ccd411f2a45d,bcc75f42,6.11,6.98,1.1423895253682488,GOOD,BAD_ORACLE,6.85,6.43,1.12,0.922
pointwise_ccd411f2a45d,bdcfbdb8,5.54,5.79,1.0451263537906137,AT_FLOOR,BAD_ORACLE,5.63,5.47,1.017,0.945
pointwise_ccd411f2a45d,c158680e,5.66,6.37,1.1254416961130742,AT_FLOOR,BAD_ORACLE,5.6,5.7,0.989,0.894
pointwise_ccd411f2a45d,c1e4d3a8,5.41,6.37,1.177449168207024,GOOD,BAD_ORACLE,5.7,5.63,1.053,0.884
pointwise_ccd411f2a45d,c22f55c9,5.41,5.66,1.0462107208872458,AT_FLOOR,BAD_ORACLE,5.6,5.22,1.036,0.921
pointwise_ccd411f2a45d,c28d577f,5.98,7.01,1.172240802675585,AT_FLOOR,BAD_ORACLE,6.11,6.24,1.021,0.89
pointwise_ccd411f2a45d,c290a00f,5.7,6.91,1.212280701754386,AT_FLOOR,BAD_ORACLE,5.7,5.63,1.0,0.815
pointwise_ccd411f2a45d,c2b1a89d,5.63,6.24,1.108348134991119,BAD_ORACLE,BAD_ORACLE,5.34,5.5,0.949,0.882
pointwise_ccd411f2a45d,c58b56e0,5.6,5.98,1.067857142857143,AT_FLOOR,BAD_ORACLE,5.7,5.63,1.017,0.941
pointwise_ccd411f2a45d,c653870b,5.82,6.66,1.1443298969072164,AT_FLOOR,BAD_ORACLE,5.76,5.73,0.989,0.861
pointwise_ccd411f2a45d,c733487c,5.6,5.76,1.0285714285714287,AT_FLOOR,AT_FLOOR,5.5,5.63,0.983,0.978
pointwise_ccd411f2a45d,c8763cd5,5.82,6.37,1.0945017182130583,AT_FLOOR,BAD_ORACLE,5.73,5.86,0.984,0.92
pointwise_ccd411f2a45d,c8b6f7b3,6.82,7.01,1.0278592375366569,AT_FLOOR,AT_FLOOR,6.85,6.85,1.005,0.977
pointwise_ccd411f2a45d,c9fa56a7,5.7,6.24,1.0947368421052632,AT_FLOOR,BAD_ORACLE,5.6,5.66,0.983,0.908
pointwise_ccd411f2a45d,cb501440,5.66,5.89,1.0406360424028267,AT_FLOOR,AT_FLOOR,5.47,5.7,0.966,0.967
pointwise_ccd411f2a45d,cbcfb3ff,5.57,5.76,1.0341113105924595,BAD_ORACLE,BAD_ORACLE,5.15,5.18,0.925,0.9
pointwise_ccd411f2a45d,cc413985,5.73,6.3,1.0994764397905759,AT_FLOOR,BAD_ORACLE,5.54,5.63,0.966,0.893
pointwise_ccd411f2a45d,cd08424d,28.26,33.31,1.1786978060863411,AT_FLOOR,BAD_ORACLE,28.26,28.45,1.0,0.854
pointwise_ccd411f2a45d,cd431cec,5.7,6.37,1.1175438596491227,AT_FLOOR,BAD_ORACLE,5.73,5.57,1.006,0.874
pointwise_ccd411f2a45d,cd8a7a1b,5.63,6.02,1.0692717584369449,AT_FLOOR,BAD_ORACLE,5.66,5.7,1.006,0.947
pointwise_ccd411f2a45d,cd9cb3ab,5.73,6.14,1.0715532286212912,AT_FLOOR,BAD_ORACLE,5.7,5.57,0.994,0.906
pointwise_ccd411f2a45d,cdb4872e,7.94,8.51,1.0717884130982367,AT_FLOOR,AT_FLOOR,8.03,8.13,1.012,0.955
pointwise_ccd411f2a45d,ce0d6f32,5.79,6.3,1.088082901554404,AT_FLOOR,BAD_ORACLE,5.66,5.76,0.978,0.914
pointwise_ccd411f2a45d,ce2a021a,7.74,7.87,1.016795865633075,AT_FLOOR,AT_FLOOR,7.65,7.87,0.988,1.0
pointwise_ccd411f2a45d,cf8e1b2f,5.63,6.37,1.1314387211367674,AT_FLOOR,BAD_ORACLE,5.54,5.47,0.983,0.859
pointwise_ccd411f2a45d,d05102ac,6.98,7.33,1.0501432664756447,AT_FLOOR,AT_FLOOR,7.04,6.98,1.009,0.952
pointwise_ccd411f2a45d,d15426e9,5.79,6.88,1.1882556131260795,AT_FLOOR,BAD_ORACLE,5.6,5.66,0.967,0.823
pointwise_ccd411f2a45d,d3c3b581,5.6,6.11,1.0910714285714287,AT_FLOOR,BAD_ORACLE,5.44,5.41,0.971,0.885
pointwise_ccd411f2a45d,d3e034c5,21.41,24.19,1.129845866417562,AT_FLOOR,BAD_ORACLE,21.34,21.31,0.997,0.881
pointwise_ccd411f2a45d,d4878c48,5.6,6.18,1.1035714285714286,AT_FLOOR,BAD_ORACLE,5.5,5.7,0.983,0.922
pointwise_ccd411f2a45d,d54e4e78,5.86,7.04,1.2013651877133105,AT_FLOOR,BAD_ORACLE,5.86,5.95,1.0,0.845
pointwise_ccd411f2a45d,d5cd3fbe,5.18,5.41,1.0444015444015444,AT_FLOOR,AT_FLOOR,5.25,5.34,1.012,0.988
pointwise_ccd411f2a45d,d61d71f7,5.41,5.92,1.0942698706099814,AT_FLOOR,BAD_ORACLE,5.6,5.54,1.036,0.935
pointwise_ccd411f2a45d,d6b957e9,19.23,21.5,1.1180447217888716,AT_FLOOR,BAD_ORACLE,19.23,19.23,1.0,0.894
pointwise_ccd411f2a45d,d750185e,5.54,6.14,1.108303249097473,AT_FLOOR,BAD_ORACLE,5.6,5.57,1.012,0.906
pointwise_ccd411f2a45d,d759cfbf,5.63,6.14,1.0905861456483126,AT_FLOOR,BAD_ORACLE,5.5,5.73,0.977,0.932
pointwise_ccd411f2a45d,d853f8e0,5.09,5.47,1.074656188605108,AT_FLOOR,BAD_ORACLE,5.09,5.12,1.0,0.936
pointwise_ccd411f2a45d,d89090f0,5.57,6.3,1.1310592459605027,AT_FLOOR,BAD_ORACLE,5.47,5.63,0.983,0.893
pointwise_ccd411f2a45d,d9522eab,5.6,6.3,1.125,AT_FLOOR,BAD_ORACLE,5.38,5.6,0.96,0.888
pointwise_ccd411f2a45d,d9969e38,5.73,6.02,1.0506108202443278,AT_FLOOR,AT_FLOOR,5.57,5.73,0.972,0.952
pointwise_ccd411f2a45d,da02d0a3,8.86,9.44,1.0654627539503385,AT_FLOOR,AT_FLOOR,8.86,9.18,1.0,0.973
pointwise_ccd411f2a45d,da24b2e6,5.57,6.27,1.1256732495511668,AT_FLOOR,BAD_ORACLE,5.7,5.57,1.023,0.888
pointwise_ccd411f2a45d,db212255,5.38,5.31,0.986988847583643,AT_FLOOR,AT_FLOOR,5.6,5.12,1.042,0.964
pointwise_ccd411f2a45d,db646e9a,5.41,5.5,1.0166358595194085,BAD_ORACLE,AT_FLOOR,5.12,5.5,0.947,1.0
pointwise_ccd411f2a45d,db80c8d7,5.79,6.78,1.1709844559585492,AT_FLOOR,BAD_ORACLE,5.63,5.7,0.972,0.84
pointwise_ccd411f2a45d,db849402,5.7,6.88,1.207017543859649,AT_FLOOR,BAD_ORACLE,5.57,5.66,0.978,0.823
pointwise_ccd411f2a45d,dbff4b0d,5.76,5.92,1.027777777777778,AT_FLOOR,AT_FLOOR,5.63,5.66,0.978,0.957
pointwise_ccd411f2a45d,dc135658,5.5,7.55,1.3727272727272728,BAD_ORACLE,BAD_ORACLE,5.22,5.76,0.948,0.763
pointwise_ccd411f2a45d,dc63fa0b,6.88,7.14,1.0377906976744187,AT_FLOOR,AT_FLOOR,6.69,6.98,0.972,0.978
pointwise_ccd411f2a45d,dc6b6db9,5.86,6.46,1.1023890784982935,AT_FLOOR,BAD_ORACLE,5.76,5.82,0.984,0.901
pointwise_ccd411f2a45d,dcb5fb85,5.54,6.14,1.108303249097473,AT_FLOOR,BAD_ORACLE,5.6,5.5,1.012,0.896
pointwise_ccd411f2a45d,de6fb673,5.86,6.98,1.1911262798634812,AT_FLOOR,BAD_ORACLE,5.79,5.76,0.989,0.826
pointwise_ccd411f2a45d,dedf0782,5.5,6.34,1.1527272727272726,AT_FLOOR,BAD_ORACLE,5.6,5.47,1.017,0.864
pointwise_ccd411f2a45d,dfab42dc,5.66,5.98,1.0565371024734982,AT_FLOOR,BAD_ORACLE,5.54,5.6,0.977,0.936
pointwise_ccd411f2a45d,e0475658,7.74,7.87,1.016795865633075,AT_FLOOR,AT_FLOOR,7.68,7.78,0.992,0.988
pointwise_ccd411f2a45d,e0ddbfa6,5.54,6.05,1.092057761732852,AT_FLOOR,BAD_ORACLE,5.66,5.66,1.023,0.937
pointwise_ccd411f2a45d,e1054827,5.5,7.01,1.2745454545454544,AT_FLOOR,BAD_ORACLE,5.7,5.5,1.035,0.785
pointwise_ccd411f2a45d,e1920811,5.12,5.47,1.068359375,AT_FLOOR,AT_FLOOR,5.02,5.44,0.981,0.994
pointwise_ccd411f2a45d,e265a14e,5.66,6.53,1.1537102473498233,AT_FLOOR,BAD_ORACLE,5.79,5.66,1.023,0.868
pointwise_ccd411f2a45d,e417272b,5.34,6.53,1.2228464419475655,AT_FLOOR,BAD_ORACLE,5.47,4.99,1.024,0.765
pointwise_ccd411f2a45d,e41c8f2d,6.62,7.01,1.0589123867069485,BAD_ORACLE,BAD_ORACLE,5.95,6.46,0.899,0.922
pointwise_ccd411f2a45d,e456cd05,5.57,5.86,1.052064631956912,AT_FLOOR,BAD_ORACLE,5.57,5.15,1.0,0.88
pointwise_ccd411f2a45d,e45fe4a6,5.57,5.34,0.9587073608617593,BAD_ORACLE,AT_FLOOR,5.18,5.09,0.931,0.952
pointwise_ccd411f2a45d,e4691b48,5.57,6.43,1.1543985637342908,AT_FLOOR,BAD_ORACLE,5.7,5.63,1.023,0.876
pointwise_ccd411f2a45d,e4940985,5.7,6.18,1.0842105263157893,AT_FLOOR,BAD_ORACLE,5.7,5.63,1.0,0.912
pointwise_ccd411f2a45d,e49f0ff6,5.5,6.62,1.2036363636363636,AT_FLOOR,BAD_ORACLE,5.73,5.73,1.041,0.865
pointwise_ccd411f2a45d,e4b311d4,5.5,5.98,1.0872727272727274,AT_FLOOR,AT_FLOOR,5.66,5.73,1.029,0.957
pointwise_ccd411f2a45d,e51a253b,5.38,5.7,1.0594795539033457,BAD_ORACLE,AT_FLOOR,4.99,5.44,0.929,0.955
pointwise_ccd411f2a45d,e57b2e5a,5.66,5.95,1.0512367491166077,AT_FLOOR,AT_FLOOR,5.5,5.66,0.972,0.952
pointwise_ccd411f2a45d,e6d34841,5.89,7.01,1.1901528013582343,AT_FLOOR,BAD_ORACLE,5.79,5.76,0.984,0.822
pointwise_ccd411f2a45d,e7b15a3b,6.46,6.91,1.0696594427244583,BAD_ORACLE,BAD_ORACLE,6.11,6.05,0.946,0.875
pointwise_ccd411f2a45d,ea048c31,5.7,6.34,1.1122807017543859,AT_FLOOR,BAD_ORACLE,5.63,5.66,0.989,0.894
